Site_ID,Sample_ID,Data_Source,Latitude_Degrees,Longitude_Degrees,Ocean_Name,Realm_Name,Distance_to_Shore,Exposure,Turbidity,Cyclone_Frequency,Date_Day,Date_Month,Date_Year,Depth_m,Substrate_Name,Percent_Cover,Bleaching_Level,Percent_Bleaching,ClimSST,Temperature_Kelvin,Temperature_Mean,Temperature_Minimum,Temperature_Maximum,Temperature_Kelvin_Standard_Deviation,Windspeed,SSTA,SSTA_Standard_Deviation,SSTA_Mean,SSTA_Minimum,SSTA_Maximum,SSTA_Frequency,SSTA_Frequency_Standard_Deviation,SSTA_FrequencyMax,SSTA_FrequencyMean,SSTA_DHW,SSTA_DHW_Standard_Deviation,SSTA_DHWMax,SSTA_DHWMean,TSA,TSA_Standard_Deviation,TSA_Minimum,TSA_Maximum,TSA_Mean,TSA_Frequency,TSA_Frequency_Standard_Deviation,TSA_FrequencyMax,TSA_FrequencyMean,TSA_DHW,TSA_DHW_Standard_Deviation,TSA_DHWMax,TSA_DHWMean
5560,10307796,Reef_Check,4.0027,100.5467,Pacific,Central Indo-Pacific,122.16,Sheltered,0.2899,48.74,28,1,2016,5.0,Nutrient Indicator Algae,0.62,Population,0.0,303.07,304.11,302.97,299.03,305.83,0.96,1.0,1.49,0.91,0.0,-3.61,2.65,8.0,4.53,19.0,6.0,2.51,3.13,21.0,2.24,0.67,0.96,-4.4,2.38,-0.46,2.0,2.95,12.0,2.0,0.0,1.87,12.85,0.94
5561,10307760,Reef_Check,4.0065,100.5348,Pacific,Central Indo-Pacific,58.3,Sheltered,0.1934,48.74,2,2,2016,4.5,Hard Coral,22.5,Population,0.0,303.07,304.11,302.97,299.03,305.83,0.96,1.0,1.49,0.91,0.0,-3.61,2.65,8.0,4.53,19.0,6.0,2.51,3.13,21.0,2.24,0.67,0.96,-4.4,2.38,-0.46,2.0,2.95,12.0,2.0,0.0,1.87,12.85,0.94
5561,10307760,Reef_Check,4.0065,100.5348,Pacific,Central Indo-Pacific,58.3,Sheltered,0.1934,48.74,2,2,2016,4.5,Nutrient Indicator Algae,0.0,Population,0.0,303.07,304.11,302.97,299.03,305.83,0.96,1.0,1.49,0.91,0.0,-3.61,2.65,8.0,4.53,19.0,6.0,2.51,3.13,21.0,2.24,0.67,0.96,-4.4,2.38,-0.46,2.0,2.95,12.0,2.0,0.0,1.87,12.85,0.94
5562,10307770,Reef_Check,4.0114,100.5351,Pacific,Central Indo-Pacific,51.88,Sheltered,0.1934,48.74,2,2,2016,5.0,Hard Coral,49.38,Population,0.0,303.07,304.11,302.97,299.03,305.83,0.96,1.0,1.49,0.91,0.0,-3.61,2.65,8.0,4.53,19.0,6.0,2.51,3.13,21.0,2.24,0.67,0.96,-4.4,2.38,-0.46,2.0,2.95,12.0,2.0,0.0,1.87,12.85,0.94
5562,10307770,Reef_Check,4.0114,100.5351,Pacific,Central Indo-Pacific,51.88,Sheltered,0.1934,48.74,2,2,2016,5.0,Nutrient Indicator Algae,0.0,Population,0.0,303.07,304.11,302.97,299.03,305.83,0.96,1.0,1.49,0.91,0.0,-3.61,2.65,8.0,4.53,19.0,6.0,2.51,3.13,21.0,2.24,0.67,0.96,-4.4,2.38,-0.46,2.0,2.95,12.0,2.0,0.0,1.87,12.85,0.94
5563,10307789,Reef_Check,4.0122,100.5449,Pacific,Central Indo-Pacific,38.0,Sheltered,0.2899,48.74,2,2,2016,5.5,Hard Coral,16.25,Population,0.0,303.07,304.11,302.97,299.03,305.83,0.96,1.0,1.49,0.91,0.0,-3.61,2.65,8.0,4.53,19.0,6.0,2.51,3.13,21.0,2.24,0.67,0.96,-4.4,2.38,-0.46,2.0,2.95,12.0,2.0,0.0,1.87,12.85,0.94
5563,10307789,Reef_Check,4.0122,100.5449,Pacific,Central Indo-Pacific,38.0,Sheltered,0.2899,48.74,2,2,2016,5.5,Nutrient Indicator Algae,0.0,Population,0.0,303.07,304.11,302.97,299.03,305.83,0.96,1.0,1.49,0.91,0.0,-3.61,2.65,8.0,4.53,19.0,6.0,2.51,3.13,21.0,2.24,0.67,0.96,-4.4,2.38,-0.46,2.0,2.95,12.0,2.0,0.0,1.87,12.85,0.94
5564,10307805,Reef_Check,4.0224,100.5479,Pacific,Central Indo-Pacific,65.68,Sheltered,0.2899,48.74,2,2,2016,5.0,Hard Coral,25.62,Population,0.0,303.07,304.11,302.97,299.03,305.83,0.96,1.0,1.49,0.91,0.0,-3.61,2.65,8.0,4.53,19.0,6.0,2.51,3.13,21.0,2.24,0.67,0.96,-4.4,2.38,-0.46,2.0,2.95,12.0,2.0,0.0,1.87,12.85,0.94
5564,10307805,Reef_Check,4.0224,100.5479,Pacific,Central Indo-Pacific,65.68,Sheltered,0.2899,48.74,2,2,2016,5.0,Nutrient Indicator Algae,0.0,Population,0.0,303.07,304.11,302.97,299.03,305.83,0.96,1.0,1.49,0.91,0.0,-3.61,2.65,8.0,4.53,19.0,6.0,2.51,3.13,21.0,2.24,0.67,0.96,-4.4,2.38,-0.46,2.0,2.95,12.0,2.0,0.0,1.87,12.85,0.94
5565,10307823,Reef_Check,4.0321,100.55,Pacific,Central Indo-Pacific,44.19,Sheltered,0.2899,48.74,28,1,2016,3.5,Hard Coral,33.12,Population,0.0,303.07,304.11,302.97,299.03,305.83,0.96,1.0,1.49,0.91,0.0,-3.61,2.65,8.0,4.53,19.0,6.0,2.51,3.13,21.0,2.24,0.67,0.96,-4.4,2.38,-0.46,2.0,2.95,12.0,2.0,0.0,1.87,12.85,0.94
5565,10307823,Reef_Check,4.0321,100.55,Pacific,Central Indo-Pacific,44.19,Sheltered,0.2899,48.74,28,1,2016,3.5,Nutrient Indicator Algae,0.62,Population,0.0,303.07,304.11,302.97,299.03,305.83,0.96,1.0,1.49,0.91,0.0,-3.61,2.65,8.0,4.53,19.0,6.0,2.51,3.13,21.0,2.24,0.67,0.96,-4.4,2.38,-0.46,2.0,2.95,12.0,2.0,0.0,1.87,12.85,0.94
5571,10307814,Reef_Check,4.1899,100.5483,Pacific,Central Indo-Pacific,175.5,Sheltered,0.2563,48.76,29,1,2016,3.0,Hard Coral,88.75,Population,0.0,303.19,304.43,303.03,299.14,306.23,0.93,1.0,1.73,0.89,0.0,-3.51,2.82,5.0,4.91,24.0,6.0,1.16,3.12,21.28,2.01,0.89,0.93,-4.4,2.69,-0.5,0.0,2.85,15.0,2.0,0.0,1.69,11.0,0.71
5571,10307814,Reef_Check,4.1899,100.5483,Pacific,Central Indo-Pacific,175.5,Sheltered,0.2563,48.76,29,1,2016,3.0,Nutrient Indicator Algae,0.0,Population,0.0,303.19,304.43,303.03,299.14,306.23,0.93,1.0,1.73,0.89,0.0,-3.51,2.82,5.0,4.91,24.0,6.0,1.16,3.12,21.28,2.01,0.89,0.93,-4.4,2.69,-0.5,0.0,2.85,15.0,2.0,0.0,1.69,11.0,0.71
5573,10311124,Reef_Check,4.2102,118.6799,Pacific,Central Indo-Pacific,2133.67,Sheltered,0.1022,54.38,8,5,2016,10.0,Hard Coral,6.25,Population,0.0,302.2,302.85,301.77,298.11,305.2,0.96,2.0,0.34,0.8,0.0,-3.24,3.07,13.0,4.44,29.0,4.0,5.09,2.4,14.93,1.58,0.34,0.96,-4.4,2.69,-0.73,3.0,1.63,8.0,1.0,2.44,0.95,6.88,0.42
5573,10311124,Reef_Check,4.2102,118.6799,Pacific,Central Indo-Pacific,2133.67,Sheltered,0.1022,54.38,8,5,2016,10.0,Nutrient Indicator Algae,4.38,Population,0.0,302.2,302.85,301.77,298.11,305.2,0.96,2.0,0.34,0.8,0.0,-3.24,3.07,13.0,4.44,29.0,4.0,5.09,2.4,14.93,1.58,0.34,0.96,-4.4,2.69,-0.73,3.0,1.63,8.0,1.0,2.44,0.95,6.88,0.42
5577,10311118,Reef_Check,4.2295,118.68,Pacific,Central Indo-Pacific,828.79,Sheltered,0.1022,54.38,9,5,2016,10.0,Hard Coral,1.88,Population,0.0,302.2,302.85,301.77,298.11,305.2,0.96,2.0,0.34,0.8,0.0,-3.24,3.07,13.0,4.44,29.0,4.0,5.09,2.4,14.93,1.58,0.34,0.96,-4.4,2.69,-0.73,3.0,1.63,8.0,1.0,2.44,0.95,6.88,0.42
5577,10311118,Reef_Check,4.2295,118.68,Pacific,Central Indo-Pacific,828.79,Sheltered,0.1022,54.38,9,5,2016,10.0,Nutrient Indicator Algae,17.5,Population,0.0,302.2,302.85,301.77,298.11,305.2,0.96,2.0,0.34,0.8,0.0,-3.24,3.07,13.0,4.44,29.0,4.0,5.09,2.4,14.93,1.58,0.34,0.96,-4.4,2.69,-0.73,3.0,1.63,8.0,1.0,2.44,0.95,6.88,0.42
5585,10321871,Reef_Check,4.2504,118.6273,Pacific,Central Indo-Pacific,178.3,Sheltered,0.0866,54.41,10,5,2016,8.0,Hard Coral,29.38,Population,0.0,302.23,303.14,301.8,298.6,304.64,0.94,2.0,0.67,0.79,0.0,-3.32,2.49,12.0,4.4,25.0,4.0,10.1,2.53,16.23,1.6,0.66,0.94,-3.87,2.15,-0.67,3.0,1.74,8.0,1.0,3.99,1.07,8.3,0.44
5585,10321871,Reef_Check,4.2504,118.6273,Pacific,Central Indo-Pacific,178.3,Sheltered,0.0866,54.41,10,5,2016,8.0,Nutrient Indicator Algae,0.0,Population,0.0,302.23,303.14,301.8,298.6,304.64,0.94,2.0,0.67,0.79,0.0,-3.32,2.49,12.0,4.4,25.0,4.0,10.1,2.53,16.23,1.6,0.66,0.94,-3.87,2.15,-0.67,3.0,1.74,8.0,1.0,3.99,1.07,8.3,0.44
5587,10309508,Reef_Check,4.2731,113.8147,Pacific,Central Indo-Pacific,11357.37,Exposed,0.1771,52.98,14,8,2016,8.8,Hard Coral,59.38,Population,0.0,303.18,304.75,302.57,297.25,306.21,1.5,2.0,1.44,1.0,0.0,-4.15,3.06,5.0,5.18,30.0,7.0,0.0,3.26,16.33,2.71,0.73,1.5,-6.76,2.19,-1.44,0.0,1.38,7.0,0.0,0.0,1.01,10.64,0.29
5587,10309508,Reef_Check,4.2731,113.8147,Pacific,Central Indo-Pacific,11357.37,Exposed,0.1771,52.98,14,8,2016,8.8,Nutrient Indicator Algae,1.25,Population,0.0,303.18,304.75,302.57,297.25,306.21,1.5,2.0,1.44,1.0,0.0,-4.15,3.06,5.0,5.18,30.0,7.0,0.0,3.26,16.33,2.71,0.73,1.5,-6.76,2.19,-1.44,0.0,1.38,7.0,0.0,0.0,1.01,10.64,0.29
5590,10309540,Reef_Check,4.2872,113.8197,Pacific,Central Indo-Pacific,11753.74,Exposed,0.1771,52.98,14,8,2016,11.0,Hard Coral,50.0,Population,0.0,303.18,304.75,302.57,297.25,306.21,1.5,2.0,1.44,1.0,0.0,-4.15,3.06,5.0,5.18,30.0,7.0,0.0,3.26,16.33,2.71,0.73,1.5,-6.76,2.19,-1.44,0.0,1.38,7.0,0.0,0.0,1.01,10.64,0.29
5590,10309540,Reef_Check,4.2872,113.8197,Pacific,Central Indo-Pacific,11753.74,Exposed,0.1771,52.98,14,8,2016,11.0,Nutrient Indicator Algae,0.0,Population,0.0,303.18,304.75,302.57,297.25,306.21,1.5,2.0,1.44,1.0,0.0,-4.15,3.06,5.0,5.18,30.0,7.0,0.0,3.26,16.33,2.71,0.73,1.5,-6.76,2.19,-1.44,0.0,1.38,7.0,0.0,0.0,1.01,10.64,0.29
5592,10309569,Reef_Check,4.2939,113.8261,Pacific,Central Indo-Pacific,11652.08,Exposed,0.1586,52.98,14,5,2016,12.0,Hard Coral,15.62,Population,0.0,303.84,304.6,302.55,297.68,306.32,1.43,1.0,0.92,0.98,0.0,-4.18,3.25,10.0,3.82,20.0,7.0,2.93,2.87,14.84,2.56,0.65,1.43,-6.26,2.36,-1.39,0.0,1.5,7.0,1.0,0.0,1.14,11.61,0.38
5592,10309569,Reef_Check,4.2939,113.8261,Pacific,Central Indo-Pacific,11652.08,Exposed,0.1586,52.98,14,5,2016,12.0,Nutrient Indicator Algae,7.5,Population,0.0,303.84,304.6,302.55,297.68,306.32,1.43,1.0,0.92,0.98,0.0,-4.18,3.25,10.0,3.82,20.0,7.0,2.93,2.87,14.84,2.56,0.65,1.43,-6.26,2.36,-1.39,0.0,1.5,7.0,1.0,0.0,1.14,11.61,0.38
5603,10311337,Reef_Check,4.5042,118.9417,Pacific,Central Indo-Pacific,3251.95,Sheltered,0.0678,54.59,26,5,2016,6.0,Hard Coral,44.38,Population,0.0,301.9,303.34,301.77,298.51,304.7,0.97,2.0,0.86,0.8,0.0,-2.85,2.76,9.0,4.52,27.0,5.0,5.3,2.64,21.33,1.68,0.75,0.97,-4.07,2.1,-0.81,3.0,1.51,8.0,1.0,2.86,0.94,9.27,0.39
5603,10311337,Reef_Check,4.5042,118.9417,Pacific,Central Indo-Pacific,3251.95,Sheltered,0.0678,54.59,26,5,2016,6.0,Nutrient Indicator Algae,13.75,Population,0.0,301.9,303.34,301.77,298.51,304.7,0.97,2.0,0.86,0.8,0.0,-2.85,2.76,9.0,4.52,27.0,5.0,5.3,2.64,21.33,1.68,0.75,0.97,-4.07,2.1,-0.81,3.0,1.51,8.0,1.0,2.86,0.94,9.27,0.39
5608,10311306,Reef_Check,4.556,118.9271,Pacific,Central Indo-Pacific,653.04,Sheltered,0.07,54.59,26,5,2016,6.0,Hard Coral,49.38,Population,0.0,301.91,303.26,301.76,297.73,304.67,0.97,2.0,0.8,0.79,0.0,-2.81,2.8,7.0,3.71,18.0,4.0,6.72,2.22,18.7,1.51,0.72,0.97,-4.8,2.12,-0.77,3.0,1.49,7.0,1.0,4.08,0.98,8.76,0.42
5608,10311306,Reef_Check,4.556,118.9271,Pacific,Central Indo-Pacific,653.04,Sheltered,0.07,54.59,26,5,2016,6.0,Nutrient Indicator Algae,0.62,Population,0.0,301.91,303.26,301.76,297.73,304.67,0.97,2.0,0.8,0.79,0.0,-2.81,2.8,7.0,3.71,18.0,4.0,6.72,2.22,18.7,1.51,0.72,0.97,-4.8,2.12,-0.77,3.0,1.49,7.0,1.0,4.08,0.98,8.76,0.42
5613,10311353,Reef_Check,4.5702,118.9569,Pacific,Central Indo-Pacific,545.22,Sheltered,0.07,54.59,29,5,2016,6.0,Hard Coral,14.38,Population,0.0,301.86,303.23,301.74,298.47,305.2,0.96,2.0,0.77,0.78,0.0,-2.72,3.18,9.0,3.92,21.0,4.0,9.15,2.41,20.64,1.47,0.66,0.96,-4.09,2.62,-0.82,5.0,1.57,7.0,1.0,6.81,1.04,9.47,0.4
5613,10311353,Reef_Check,4.5702,118.9569,Pacific,Central Indo-Pacific,545.22,Sheltered,0.07,54.59,29,5,2016,6.0,Nutrient Indicator Algae,0.0,Population,0.0,301.86,303.23,301.74,298.47,305.2,0.96,2.0,0.77,0.78,0.0,-2.72,3.18,9.0,3.92,21.0,4.0,9.15,2.41,20.64,1.47,0.66,0.96,-4.09,2.62,-0.82,5.0,1.57,7.0,1.0,6.81,1.04,9.47,0.4
5617,10311319,Reef_Check,4.5793,118.9402,Pacific,Central Indo-Pacific,731.97,Sheltered,0.07,54.59,29,5,2016,12.0,Hard Coral,13.75,Population,0.0,301.91,303.26,301.76,297.73,304.67,0.97,2.0,0.8,0.79,0.0,-2.81,2.8,7.0,3.71,18.0,4.0,6.72,2.22,18.7,1.51,0.72,0.97,-4.8,2.12,-0.77,3.0,1.49,7.0,1.0,4.08,0.98,8.76,0.42
5617,10311319,Reef_Check,4.5793,118.9402,Pacific,Central Indo-Pacific,731.97,Sheltered,0.07,54.59,29,5,2016,12.0,Nutrient Indicator Algae,0.0,Population,0.0,301.91,303.26,301.76,297.73,304.67,0.97,2.0,0.8,0.79,0.0,-2.81,2.8,7.0,3.71,18.0,4.0,6.72,2.22,18.7,1.51,0.72,0.97,-4.8,2.12,-0.77,3.0,1.49,7.0,1.0,4.08,0.98,8.76,0.42
5618,10311291,Reef_Check,4.5818,118.9132,Pacific,Central Indo-Pacific,140.32,Sheltered,0.0924,54.53,26,5,2016,6.0,Hard Coral,10.62,Population,0.0,301.91,303.26,301.76,297.73,304.67,0.97,2.0,0.8,0.79,0.0,-2.81,2.8,7.0,3.71,18.0,4.0,6.72,2.22,18.7,1.51,0.72,0.97,-4.8,2.12,-0.77,3.0,1.49,7.0,1.0,4.08,0.98,8.76,0.42
5618,10311291,Reef_Check,4.5818,118.9132,Pacific,Central Indo-Pacific,140.32,Sheltered,0.0924,54.53,26,5,2016,6.0,Nutrient Indicator Algae,0.0,Population,0.0,301.91,303.26,301.76,297.73,304.67,0.97,2.0,0.8,0.79,0.0,-2.81,2.8,7.0,3.71,18.0,4.0,6.72,2.22,18.7,1.51,0.72,0.97,-4.8,2.12,-0.77,3.0,1.49,7.0,1.0,4.08,0.98,8.76,0.42
5619,10311333,Reef_Check,4.5849,118.9409,Pacific,Central Indo-Pacific,629.22,Sheltered,0.069,54.61,29,5,2016,6.0,Hard Coral,30.0,Population,0.0,301.87,303.24,301.75,297.73,304.98,1.0,2.0,0.74,0.81,0.0,-2.82,2.96,9.0,4.3,22.0,4.0,5.36,2.36,17.15,1.64,0.62,1.0,-4.88,2.35,-0.86,3.0,1.43,7.0,1.0,3.88,0.84,6.71,0.36
5619,10311333,Reef_Check,4.5849,118.9409,Pacific,Central Indo-Pacific,629.22,Sheltered,0.069,54.61,29,5,2016,6.0,Nutrient Indicator Algae,0.0,Population,0.0,301.87,303.24,301.75,297.73,304.98,1.0,2.0,0.74,0.81,0.0,-2.82,2.96,9.0,4.3,22.0,4.0,5.36,2.36,17.15,1.64,0.62,1.0,-4.88,2.35,-0.86,3.0,1.43,7.0,1.0,3.88,0.84,6.71,0.36
5621,10311182,Reef_Check,4.6022,118.7682,Pacific,Central Indo-Pacific,833.06,Sheltered,0.0642,54.54,13,4,2016,5.0,Hard Coral,48.75,Population,0.0,302.46,303.92,301.88,297.48,305.16,1.02,3.0,1.46,0.88,0.0,-3.36,3.3,9.0,4.84,20.0,6.0,7.14,2.78,16.71,2.16,1.32,1.02,-5.11,2.55,-0.71,1.0,1.99,10.0,1.0,0.0,1.36,8.59,0.62
5621,10311182,Reef_Check,4.6022,118.7682,Pacific,Central Indo-Pacific,833.06,Sheltered,0.0642,54.54,13,4,2016,5.0,Nutrient Indicator Algae,0.0,Population,0.0,302.46,303.92,301.88,297.48,305.16,1.02,3.0,1.46,0.88,0.0,-3.36,3.3,9.0,4.84,20.0,6.0,7.14,2.78,16.71,2.16,1.32,1.02,-5.11,2.55,-0.71,1.0,1.99,10.0,1.0,0.0,1.36,8.59,0.62
5640,10308195,Reef_Check,4.8128,103.6759,Pacific,Central Indo-Pacific,54.58,Sheltered,0.0513,49.82,11,6,2016,6.0,Hard Coral,24.38,Population,0.0,301.82,303.61,301.78,296.85,305.52,1.31,2.0,0.89,0.93,0.0,-3.72,3.0,12.0,6.25,32.0,6.0,1.03,3.52,19.54,2.35,0.41,1.31,-6.34,2.31,-1.41,1.0,2.07,10.0,1.0,1.04,1.4,13.65,0.38
5640,10308195,Reef_Check,4.8128,103.6759,Pacific,Central Indo-Pacific,54.58,Sheltered,0.0513,49.82,11,6,2016,6.0,Nutrient Indicator Algae,0.0,Population,0.0,301.82,303.61,301.78,296.85,305.52,1.31,2.0,0.89,0.93,0.0,-3.72,3.0,12.0,6.25,32.0,6.0,1.03,3.52,19.54,2.35,0.41,1.31,-6.34,2.31,-1.41,1.0,2.07,10.0,1.0,1.04,1.4,13.65,0.38
5644,10310872,Reef_Check,4.9074,118.2432,Pacific,Central Indo-Pacific,1683.59,Sheltered,0.0816,54.39,25,9,2016,7.9,Hard Coral,11.25,Population,0.0,302.46,302.92,302.35,298.63,306.08,1.18,1.0,0.27,0.9,0.0,-3.2,3.38,3.0,5.34,33.0,6.0,0.0,3.03,22.5,2.25,-0.59,1.18,-4.88,2.55,-1.16,0.0,1.65,8.0,1.0,0.0,1.23,7.86,0.46
5644,10310872,Reef_Check,4.9074,118.2432,Pacific,Central Indo-Pacific,1683.59,Sheltered,0.0816,54.39,25,9,2016,7.9,Nutrient Indicator Algae,4.38,Population,0.0,302.46,302.92,302.35,298.63,306.08,1.18,1.0,0.27,0.9,0.0,-3.2,3.38,3.0,5.34,33.0,6.0,0.0,3.03,22.5,2.25,-0.59,1.18,-4.88,2.55,-1.16,0.0,1.65,8.0,1.0,0.0,1.23,7.86,0.46
5645,10310836,Reef_Check,4.9085,118.1774,Pacific,Central Indo-Pacific,319.28,Sheltered,0.0935,54.39,24,9,2016,7.6,Hard Coral,18.75,Population,0.0,302.53,301.22,302.49,298.57,306.57,1.3,1.0,-1.53,1.06,0.0,-3.27,4.15,1.0,6.87,35.0,8.0,0.0,5.22,44.48,3.21,-2.45,1.3,-5.09,2.89,-1.17,0.0,3.18,18.0,2.0,0.0,2.29,15.47,0.88
5645,10310836,Reef_Check,4.9085,118.1774,Pacific,Central Indo-Pacific,319.28,Sheltered,0.0935,54.39,24,9,2016,7.6,Nutrient Indicator Algae,3.75,Population,0.0,302.53,301.22,302.49,298.57,306.57,1.3,1.0,-1.53,1.06,0.0,-3.27,4.15,1.0,6.87,35.0,8.0,0.0,5.22,44.48,3.21,-2.45,1.3,-5.09,2.89,-1.17,0.0,3.18,18.0,2.0,0.0,2.29,15.47,0.88
5646,10310896,Reef_Check,4.9123,118.2543,Pacific,Central Indo-Pacific,1907.62,Sheltered,0.072,54.46,25,9,2016,7.9,Hard Coral,15.62,Population,0.0,302.46,302.92,302.35,298.63,306.08,1.18,1.0,0.27,0.9,0.0,-3.2,3.38,3.0,5.34,33.0,6.0,0.0,3.03,22.5,2.25,-0.59,1.18,-4.88,2.55,-1.16,0.0,1.65,8.0,1.0,0.0,1.23,7.86,0.46
5646,10310896,Reef_Check,4.9123,118.2543,Pacific,Central Indo-Pacific,1907.62,Sheltered,0.072,54.46,25,9,2016,7.9,Nutrient Indicator Algae,19.38,Population,0.0,302.46,302.92,302.35,298.63,306.08,1.18,1.0,0.27,0.9,0.0,-3.2,3.38,3.0,5.34,33.0,6.0,0.0,3.03,22.5,2.25,-0.59,1.18,-4.88,2.55,-1.16,0.0,1.65,8.0,1.0,0.0,1.23,7.86,0.46
5647,10310846,Reef_Check,4.9208,118.2013,Pacific,Central Indo-Pacific,303.71,Sheltered,0.0896,54.4,24,9,2016,8.5,Hard Coral,17.5,Population,0.0,302.46,302.82,302.4,298.63,306.57,1.21,1.0,0.16,0.95,0.0,-3.03,3.46,0.0,6.21,31.0,7.0,0.0,4.03,29.96,2.54,-0.75,1.21,-4.94,3.0,-1.16,0.0,2.52,11.0,1.0,0.0,1.79,14.85,0.6
5647,10310846,Reef_Check,4.9208,118.2013,Pacific,Central Indo-Pacific,303.71,Sheltered,0.0896,54.4,24,9,2016,8.5,Nutrient Indicator Algae,15.62,Population,0.0,302.46,302.82,302.4,298.63,306.57,1.21,1.0,0.16,0.95,0.0,-3.03,3.46,0.0,6.21,31.0,7.0,0.0,4.03,29.96,2.54,-0.75,1.21,-4.94,3.0,-1.16,0.0,2.52,11.0,1.0,0.0,1.79,14.85,0.6
5649,10310903,Reef_Check,4.9235,118.2561,Pacific,Central Indo-Pacific,1149.07,Sheltered,0.097,54.47,25,9,2016,7.0,Hard Coral,3.75,Population,0.0,302.46,302.88,302.33,298.63,306.11,1.19,1.0,0.21,0.93,0.0,-3.2,3.4,3.0,5.67,29.0,7.0,0.0,3.35,21.45,2.61,-0.59,1.19,-4.84,2.62,-1.14,0.0,2.13,9.0,1.0,0.0,1.51,10.55,0.58
5649,10310903,Reef_Check,4.9235,118.2561,Pacific,Central Indo-Pacific,1149.07,Sheltered,0.097,54.47,25,9,2016,7.0,Nutrient Indicator Algae,5.0,Population,0.0,302.46,302.88,302.33,298.63,306.11,1.19,1.0,0.21,0.93,0.0,-3.2,3.4,3.0,5.67,29.0,7.0,0.0,3.35,21.45,2.61,-0.59,1.19,-4.84,2.62,-1.14,0.0,2.13,9.0,1.0,0.0,1.51,10.55,0.58
5650,10310930,Reef_Check,4.924,118.2667,Pacific,Central Indo-Pacific,58.16,Sheltered,0.097,54.47,25,9,2016,11.0,Hard Coral,15.62,Population,0.0,302.46,302.88,302.33,298.63,306.11,1.19,1.0,0.21,0.93,0.0,-3.2,3.4,3.0,5.67,29.0,7.0,0.0,3.35,21.45,2.61,-0.59,1.19,-4.84,2.62,-1.14,0.0,2.13,9.0,1.0,0.0,1.51,10.55,0.58
5650,10310930,Reef_Check,4.924,118.2667,Pacific,Central Indo-Pacific,58.16,Sheltered,0.097,54.47,25,9,2016,11.0,Nutrient Indicator Algae,5.62,Population,0.0,302.46,302.88,302.33,298.63,306.11,1.19,1.0,0.21,0.93,0.0,-3.2,3.4,3.0,5.67,29.0,7.0,0.0,3.35,21.45,2.61,-0.59,1.19,-4.84,2.62,-1.14,0.0,2.13,9.0,1.0,0.0,1.51,10.55,0.58
5654,10310855,Reef_Check,4.9302,118.2285,Pacific,Central Indo-Pacific,66.38,Sheltered,0.0779,54.4,24,9,2016,6.1,Hard Coral,33.12,Population,0.0,302.46,302.82,302.4,298.63,306.57,1.21,1.0,0.16,0.95,0.0,-3.03,3.46,0.0,6.21,31.0,7.0,0.0,4.03,29.96,2.54,-0.75,1.21,-4.94,3.0,-1.16,0.0,2.52,11.0,1.0,0.0,1.79,14.85,0.6
5654,10310855,Reef_Check,4.9302,118.2285,Pacific,Central Indo-Pacific,66.38,Sheltered,0.0779,54.4,24,9,2016,6.1,Nutrient Indicator Algae,3.75,Population,0.0,302.46,302.82,302.4,298.63,306.57,1.21,1.0,0.16,0.95,0.0,-3.03,3.46,0.0,6.21,31.0,7.0,0.0,4.03,29.96,2.54,-0.75,1.21,-4.94,3.0,-1.16,0.0,2.52,11.0,1.0,0.0,1.79,14.85,0.6
5656,10310940,Reef_Check,4.9379,118.2744,Pacific,Central Indo-Pacific,1737.9,Sheltered,0.097,54.47,23,9,2016,10.4,Hard Coral,13.12,Population,0.0,302.46,302.88,302.33,298.63,306.11,1.19,1.0,0.21,0.93,0.0,-3.2,3.4,3.0,5.67,29.0,7.0,0.0,3.35,21.45,2.61,-0.59,1.19,-4.84,2.62,-1.14,0.0,2.13,9.0,1.0,0.0,1.51,10.55,0.58
5656,10310940,Reef_Check,4.9379,118.2744,Pacific,Central Indo-Pacific,1737.9,Sheltered,0.097,54.47,23,9,2016,10.4,Nutrient Indicator Algae,8.12,Population,0.0,302.46,302.88,302.33,298.63,306.11,1.19,1.0,0.21,0.93,0.0,-3.2,3.4,3.0,5.67,29.0,7.0,0.0,3.35,21.45,2.61,-0.59,1.19,-4.84,2.62,-1.14,0.0,2.13,9.0,1.0,0.0,1.51,10.55,0.58
5659,10310946,Reef_Check,4.9416,118.2824,Pacific,Central Indo-Pacific,1824.38,Sheltered,0.097,54.47,23,9,2016,9.3,Hard Coral,24.38,Population,0.0,302.48,302.96,302.3,298.63,305.92,1.21,1.0,0.35,0.95,0.0,-3.31,3.26,2.0,5.68,33.0,7.0,0.0,3.21,19.12,2.6,-0.49,1.21,-4.81,2.47,-1.14,0.0,1.58,8.0,1.0,0.0,1.16,8.35,0.48
5659,10310946,Reef_Check,4.9416,118.2824,Pacific,Central Indo-Pacific,1824.38,Sheltered,0.097,54.47,23,9,2016,9.3,Nutrient Indicator Algae,10.0,Population,0.0,302.48,302.96,302.3,298.63,305.92,1.21,1.0,0.35,0.95,0.0,-3.31,3.26,2.0,5.68,33.0,7.0,0.0,3.21,19.12,2.6,-0.49,1.21,-4.81,2.47,-1.14,0.0,1.58,8.0,1.0,0.0,1.16,8.35,0.48
